age,weight(kg),height(m),BMI,BMR,activity_level,calories_to_maintain_weight,gender_F,gender_M
3,16.855084828957892,0.9737362476292084,17.776582327130594,763.383,89.99999999999999,1450.4277,0,1
3,17.634401815735103,0.8954690463871837,21.99173916727136,734.926,30.000000000000004,955.4038,0,1
3,16.622640732234267,0.9284054360892086,19.285223177042017,958.306,30.000000000000004,1245.7978,1,0
5,16.11297158190104,0.9236825861929836,18.885571380691797,714.589,70.0,1214.8013,0,1
5,13.921626082414496,0.949316743493114,15.447837183127666,926.531,70.0,1575.1027,1,0
4,14.255078190506566,1.0763643101895728,12.304133245151752,956.031,89.99999999999999,1816.4589,1,0
3,15.645527461654702,0.9085749783687582,18.95259422065928,714.231,89.99999999999999,1357.0389,0,1
3,17.574712827072418,0.9421152786952068,19.80068174013238,969.777,70.0,1648.6209,1,0
4,16.407892475803227,0.975058813300796,17.258028310814208,959.476,89.99999999999999,1823.0044,1,0
4,16.35710915063428,0.9264445649610824,19.0575766871847,950.724,70.0,1616.2308,1,0
3,12.381473206003138,0.8565179433489354,16.877160913306604,905.37,70.0,1539.129,1,0
4,15.054989595687266,1.062423833523117,13.33781994267734,776.265,89.99999999999999,1474.9035,0,1
5,13.526210114907595,0.9930132255879236,13.717218734362396,930.164,89.99999999999999,1767.3116,1,0
4,16.888354991302304,0.8701953927308835,22.30251242819707,705.268,70.0,1198.9556,0,1
4,16.586247238120322,1.0331195978922505,15.539854018775037,971.058,89.99999999999999,1845.0102,1,0
4,14.672603495936691,1.0738722679429935,12.723363275800455,959.615,70.0,1631.3455,1,0
4,15.34557453304017,1.0598518445231504,13.661325305734607,963.692,70.0,1638.2764,1,0
2,14.85902265991984,1.0768224032499043,12.814512235506228,971.306,50.0,1456.959,1,0
4,17.139912974789468,0.916287889216459,20.41478073114196,731.761,89.99999999999999,1390.3458999999998,0,1
5,16.206806839297794,0.863205485817011,21.750491368879903,685.636,50.0,1028.454,0,1
3,14.999445955255895,0.8757471791173965,19.55769744483124,933.772,89.99999999999999,1774.1668,1,0
4,17.74846722101582,0.9346353380529788,20.31778956490897,965.473,50.0,1448.2095,1,0
4,17.194787189110258,0.9283318543152156,19.952177484220737,959.086,50.0,1438.629,1,0
4,12.152739136320095,1.0497616297895114,11.027899163052052,931.326,70.0,1583.2542,1,0
3,17.247299321155815,0.9207730559247284,20.343042007327444,963.005,70.0,1637.1085,1,0
4,17.07203577087496,0.9392223585390846,19.353007589023687,959.759,50.0,1439.6385,1,0
2,15.191320141724264,1.0087670387701542,14.928416712954125,962.927,70.0,1636.9759,1,0
3,16.24497076356759,0.9108231938315198,19.581717081751243,951.692,30.000000000000004,1237.1996,1,0
4,16.54267796449197,1.012315413554974,16.142623454881903,967.103,89.99999999999999,1837.4957,1,0
3,15.65221579041973,0.8918082514196307,19.680351644702405,942.769,50.0,1414.1535,1,0
3,15.758769468089442,1.0779651309884477,13.561660761664523,975.438,89.99999999999999,1853.3322,1,0
4,16.023244959449826,0.9035544703291428,19.626451901305902,943.627,89.99999999999999,1792.8912999999998,1,0
3,16.06730725986909,0.976026331688487,16.866308125665096,961.071,70.0,1633.8207,1,0
2,13.226553902905676,0.8631991089370997,17.751078290928167,919.319,89.99999999999999,1746.7061,1,0
4,15.782319441802688,1.069968981126231,13.785688294088596,790.002,89.99999999999999,1501.0037999999995,0,1
5,16.914590809367372,0.8821646869637954,21.735125791472488,943.848,89.99999999999999,1793.3112,1,0
4,15.711143607899244,0.9179281059795624,18.64620535614256,713.007,70.0,1212.1119,0,1
3,14.574087151165438,0.9687321951002392,15.530087239187075,945.496,70.0,1607.3432,1,0
3,14.633215077312297,1.041119836376862,13.50014128433112,958.369,70.0,1629.2273,1,0
3,16.391720170624097,0.8880697275666054,20.78406056143951,949.232,50.0,1423.848,1,0
3,17.503245885927292,0.8850485934423511,22.34520592833522,959.389,19.999999999999996,1151.2668,1,0
4,15.30324097260141,1.0556436589279634,13.732472256615186,776.276,89.99999999999999,1474.9244,0,1
2,16.57582754268863,1.039368355932457,15.343916938428112,799.173,89.99999999999999,1518.4287,0,1
5,13.082598281565131,0.9310419917876412,15.092301346508227,915.37,89.99999999999999,1739.203,1,0
4,16.133254808702603,1.006218613658125,15.934458126903754,962.136,70.0,1635.6311999999998,1,0
5,16.450707287234618,0.867892700148837,21.83999345239129,936.969,30.000000000000004,1218.0597,1,0
3,14.462397798563122,1.0154539418603747,14.025548145381151,952.366,89.99999999999999,1809.4954,1,0
3,15.918856429564393,0.8842274560271289,20.360285985214137,705.802,70.0,1199.8634,0,1
4,15.83465015091106,1.0680224288535145,13.881862113409666,969.776,89.99999999999999,1842.5744,1,0
3,12.754534900082591,1.0736712970575135,11.064248983950227,945.868,70.0,1607.9756,1,0
4,16.922561485560465,0.8917383959322045,21.280957649659555,950.252,50.0,1425.378,1,0
3,14.262828813051913,1.0601803835997616,12.689547658624052,958.054,70.0,1628.6917999999998,1,0
4,15.101071353468445,0.9661462291743892,16.177895778534552,945.415,89.99999999999999,1796.2885,1,0
3,12.59816260675948,0.883623915104308,16.13512323153345,912.058,70.0,1550.4986,1,0
3,13.467958046801591,0.9086649508041053,16.31151130705784,924.665,70.0,1571.9305,1,0
3,17.24906552737368,0.8750320631509884,22.527740683885625,955.246,70.0,1623.9181999999998,1,0
2,15.807387712597258,0.9111439067593644,19.040842255250144,724.533,70.0,1231.7061,0,1
2,13.014542665651746,1.026763558853165,12.344912564014448,945.089,89.99999999999999,1795.6691,1,0
2,15.613610125024357,1.0182518526074311,15.058888335045928,775.432,89.99999999999999,1473.3208,0,1
4,16.93814110325614,0.8810696423190828,21.819523950246467,948.588,50.0,1422.882,1,0
4,15.005042781772488,0.900855615823632,18.48957197446809,933.394,70.0,1586.7698,1,0
5,17.358769156020145,1.0598161712300451,15.454602665566547,978.313,89.99999999999999,1858.7947,1,0
5,15.94087683049097,0.8563419716660103,21.737907937876944,930.111,30.000000000000004,1209.1443,1,0
4,17.580743379497402,0.950019385621342,19.479253073763147,966.478,50.0,1449.717,1,0
4,15.24096191512389,0.8592374258368002,20.64362717795381,677.22,50.0,1015.83,0,1
4,17.57810028201135,0.9786344007842984,18.354010756778,971.318,50.0,1456.977,1,0
5,13.582368408547254,1.0336546749072144,12.712312483360906,937.612,70.0,1593.9404,1,0
3,17.605690462132245,0.8848156841226082,22.487824195808184,960.333,89.99999999999999,1824.6327,1,0
4,14.774857132237706,0.9472565312257532,16.4659985700215,939.072,89.99999999999999,1784.2368,1,0
3,12.459300383447104,1.0695387037865771,10.891824780191028,942.331,89.99999999999999,1790.4289,1,0
3,17.15352722186408,0.901278242257294,21.1171673804878,958.791,50.0,1438.1865,1,0
4,15.046670006852697,0.9754913175748012,15.812246640135152,946.482,89.99999999999999,1798.3158,1,0
4,12.30119248173262,0.9833468280889772,12.721366702100806,921.46,70.0,1566.482,1,0
5,14.359799847929226,0.8784226203422553,18.609785396443044,667.941,50.0,1001.9115,0,1
2,17.696224027249997,0.9657582784164964,18.97333734436168,777.717,30.000000000000004,1011.0321,0,1
5,14.155927064506749,0.8657506858451883,18.8865497863806,914.575,70.0,1554.7775,1,0
4,16.350760635923354,1.0026665177456944,16.26390899050153,963.621,89.99999999999999,1830.8799,1,0
3,14.941646791417066,0.8779336787166219,19.38541250649401,689.267,70.0,1171.7539000000002,0,1
3,16.973825204606737,0.8979855581053742,21.04946301564504,727.134,70.0,1236.1278,0,1
4,13.20849835862082,0.8985802741785509,16.35835712837895,915.76,70.0,1556.792,1,0
2,12.25159116934655,1.0064755269830412,12.094448168585634,934.316,70.0,1588.3372,1,0
2,17.623909076270138,0.9924075448871572,17.894605513274414,790.051,89.99999999999999,1501.0969,0,1
3,16.36670248977067,0.9289529891758008,18.96591129095301,734.3,70.0,1248.31,0,1
3,14.45857018830651,0.8905454286275283,18.23111330906758,931.095,89.99999999999999,1769.0805,1,0
3,16.682739920119197,1.0738767789013168,14.466333615981542,983.613,50.0,1475.4195,1,0
3,13.922588474086716,0.8941116001873568,17.415523254591353,926.556,89.99999999999999,1760.4564,1,0
3,17.659250180561514,0.9182948527233455,20.941508350036283,966.539,19.999999999999996,1159.8468,1,0
4,17.62767741753518,0.963692562328913,18.980955897866856,762.145,89.99999999999999,1448.0755,0,1
4,17.868417427207543,0.9356434321601644,20.411049823030144,966.796,70.0,1643.5532,1,0
3,17.737357592564372,0.9927926532938556,17.995827114648883,979.953,50.0,1469.9295,1,0
5,16.99479568960614,0.8999033478333135,20.985736375268203,714.78,70.0,1215.126,0,1
3,14.679100495543224,1.0656625373854114,12.92587781350715,962.982,89.99999999999999,1829.6658,1,0
4,13.131652781981384,0.8568707857183929,17.88499069492359,907.932,70.0,1543.4844,1,0
3,14.7585039996269,1.0361671881802947,13.746200247112924,765.875,89.99999999999999,1455.1625,0,1
3,16.163417462846944,0.9183295595548476,19.16620205619244,952.185,30.000000000000004,1237.8405,1,0
4,17.481070659777338,0.9710484769108434,18.538995774566597,969.097,19.999999999999996,1162.9163999999998,1,0
4,15.08526251044669,0.886189999221449,19.208753471861915,931.671,50.0,1397.5065,1,0
3,17.686432986881982,1.013885876014418,17.205294336245448,983.05,89.99999999999999,1867.795,1,0
4,16.099332142120332,0.8833800114906059,20.63064110638535,940.928,50.0,1411.392,1,0
3,16.79672486121934,0.940468374044272,18.9904920173411,962.028,19.999999999999996,1154.4336,1,0
3,15.687592924474714,1.0551808115444778,14.089725800692865,970.882,89.99999999999999,1844.6758,1,0
2,16.5574831012784,1.041410364768602,15.266888332190492,799.943,89.99999999999999,1519.8917,0,1
2,17.075788954646203,1.0158688779665304,16.546474239235273,982.225,70.0,1669.7825,1,0
4,12.3234740963652,0.8701855206529736,16.274567326313864,902.437,89.99999999999999,1714.6303,1,0
2,14.256316510144114,1.0754764610575207,12.325527354805551,965.292,70.0,1640.9964,1,0
2,17.76850655917515,1.0147249094149804,17.25656230674185,988.681,89.99999999999999,1878.4939,1,0
5,17.442697838786696,1.0761474215113165,15.061565633855146,981.895,50.0,1472.8425,1,0
4,15.448189021397472,0.9877517447266668,15.83368365465829,952.42,89.99999999999999,1809.598,1,0
4,16.99612751523933,0.9715483048564116,18.00616328164136,964.526,89.99999999999999,1832.5994,1,0
5,16.140248100705776,0.8698052321164828,21.33369956318137,688.024,50.0,1032.036,0,1
4,15.555800118989296,0.8621619202116966,20.92737130681358,932.103,70.0,1584.5750999999998,1,0
4,17.654033452428994,0.9025903695950368,21.670181779249656,731.955,70.0,1244.3235,0,1
2,15.956691422987046,1.0407780373013176,14.730809336162356,791.396,89.99999999999999,1503.6524,0,1
3,15.251367384220345,0.9061268370197502,18.57508442400329,707.607,70.0,1202.9318999999998,0,1
4,16.720231939792775,0.8921724864052544,21.00606213015833,713.953,89.99999999999999,1356.5106999999998,0,1
4,16.65971850753063,0.9127127157907908,19.998593684021465,723.395,89.99999999999999,1374.4505,0,1
4,15.498219078736003,1.0392963991042805,14.348382662802749,961.663,89.99999999999999,1827.1597,1,0
3,14.792855154128542,1.0435623895331507,13.58360886570489,960.317,70.0,1632.5389,1,0
4,17.49516369827449,0.9519369436803016,19.306415435586462,965.983,70.0,1642.1710999999998,1,0
3,13.675555841257763,0.8661936986212738,18.226989659825264,919.438,89.99999999999999,1746.9322,1,0
4,15.342976360970082,0.9766799122104304,16.08440888788594,949.528,89.99999999999999,1804.1032,1,0
4,17.10526903709426,1.0175310402023356,16.520933247042638,973.391,50.0,1460.0865,1,0
3,17.756231489277567,0.9752580030654786,18.668600091823976,977.154,19.999999999999996,1172.5848,1,0
4,12.722495689729737,1.0305668021573786,11.978984852033946,933.532,89.99999999999999,1773.7108,1,0
3,16.96523120526423,1.0703577718612,14.80818559897229,985.727,89.99999999999999,1872.8813,1,0
4,16.274969723474573,0.8793477929080452,21.04741835661478,941.929,30.000000000000004,1224.5077,1,0
3,13.345228536324148,0.9394295395392782,15.121594620218277,928.717,89.99999999999999,1764.5622999999998,1,0
4,14.259173771089316,0.963942906706346,15.345877881674395,936.958,70.0,1592.8285999999998,1,0
3,17.091593799424032,0.8732092736956445,22.415368558655626,716.359,89.99999999999999,1361.0821,0,1
4,13.43141648266998,0.9723510299397335,14.206125887571062,930.441,89.99999999999999,1767.8379,1,0
2,13.454984895688836,0.921016460251988,15.86165248969496,931.341,89.99999999999999,1769.5479,1,0
3,12.064847460224192,1.030273488863548,11.366239059363428,931.869,89.99999999999999,1770.5511,1,0
5,17.721047917161613,1.0553735044930364,15.91025081803413,802.465,89.99999999999999,1524.6835,0,1
3,15.652005782344188,0.9094299752906267,18.924807486410064,714.747,70.0,1215.0699,0,1
3,15.808984398734696,0.9157615718529916,18.85120604675925,948.346,30.000000000000004,1232.8498,1,0
4,16.176486646680377,1.0715174783872603,14.08917892435991,796.177,89.99999999999999,1512.7363,0,1
3,17.770136600006353,0.992715248287666,18.031895453011696,980.255,70.0,1666.4335,1,0
4,17.68076215060335,1.0546724411635535,15.895192285607475,808.363,89.99999999999999,1535.8897,0,1
5,17.54752108075334,0.9883014514863032,17.965400628863797,967.967,50.0,1451.9505,1,0
3,12.61581306747712,0.9102251251210588,15.22711426751706,916.75,89.99999999999999,1741.8249999999998,1,0
3,13.407528680701354,1.0639116397281807,11.845069520996212,950.477,89.99999999999999,1805.9063,1,0
4,14.88967877327208,0.934373748849552,17.054699495744273,937.984,89.99999999999999,1782.1696,1,0
5,16.44002173322004,0.9751658559071592,17.288026278668305,955.102,70.0,1623.6734,1,0
4,17.491320661184783,1.0703057749323388,15.268868828438244,986.069,70.0,1676.3173,1,0
4,17.14942296608536,0.9456535978846988,19.177206875593956,961.596,70.0,1634.7132,1,0
5,16.582501753194386,0.881761537317928,21.327883026344605,940.591,89.99999999999999,1787.1228999999998,1,0
2,17.484713837845092,0.8960642354795304,21.776106979393223,965.784,19.999999999999996,1158.9408,1,0
4,14.565171325855047,0.873124537247629,19.105711296647,924.457,70.0,1571.5769,1,0
3,16.856571025766566,1.0213096804529378,16.16048305076511,976.346,70.0,1659.7882,1,0
4,13.195907792317918,0.996188821035908,13.297069675713637,932.233,89.99999999999999,1771.2426999999998,1,0
4,15.506161082088884,0.992550715362323,15.73978797377428,953.793,89.99999999999999,1812.2067,1,0
4,17.43209343409218,0.942517008276149,19.62325976533756,748.878,30.000000000000004,973.5414,0,1
4,17.573846436490204,1.0499617224861644,15.941159009339003,983.402,50.0,1475.103,1,0
3,12.152379838490072,1.020996408337688,11.657700855925034,931.132,70.0,1582.9244,1,0
5,14.251132380791182,0.9780100674380172,14.899192235047302,934.573,70.0,1588.7741,1,0
3,16.270879755540683,0.9277547766923994,18.903605153934024,954.819,50.0,1432.2285,1,0
5,16.689190496552513,0.8755984047062697,21.76834183146706,940.568,30.000000000000004,1222.7384,1,0
3,14.107525969088783,1.0597480617801045,12.561618410059696,956.489,89.99999999999999,1817.3291,1,0
5,16.934156749717065,1.0055179151354658,16.748809770351077,965.006,70.0,1640.5102,1,0
2,16.321136811411453,1.0094592383121603,16.01669226459668,973.891,70.0,1655.6147,1,0
5,16.05394443083774,0.8759658787147676,20.922201301527064,934.532,70.0,1588.7044,1,0
4,16.772405885766098,1.0217922627422025,16.06460842433569,779.478,89.99999999999999,1481.0081999999998,0,1
3,16.890481677202356,0.8691435628073788,22.359340973547287,950.803,70.0,1616.3651,1,0
3,17.66177713718787,0.9011279446753302,21.75011136452613,963.645,50.0,1445.4675,1,0
4,12.594840790497257,1.0028522037977792,12.523300899837093,927.595,89.99999999999999,1762.4305,1,0
4,16.785572205731086,1.046244247083634,15.334512878983364,975.203,50.0,1462.8045,1,0
5,17.368298596081118,0.9964007902516078,17.494001132179744,967.624,50.0,1451.436,1,0
3,16.343183469587327,0.9246913628575204,19.11362468571864,731.847,89.99999999999999,1390.5093,0,1
4,13.972554479378838,0.9382253560286604,15.873090047960147,929.835,70.0,1580.7195,1,0
4,17.8754251269226,1.0056067132019415,17.676653602955504,978.757,70.0,1663.8869,1,0
3,15.007332330299434,1.078360462791187,12.905522342941952,968.292,70.0,1646.0964,1,0
5,12.711285834290443,0.9995334425650576,12.723155230104004,923.449,89.99999999999999,1754.5531,1,0
4,13.795207629060735,0.8595093805665581,18.67355476126552,914.751,30.000000000000004,1189.1763,1,0
3,14.695927470264444,1.0532796696470954,13.246757829425915,961.038,70.0,1633.7646,1,0
4,12.09750876076966,1.059105545224826,10.784933249007862,932.384,70.0,1585.0528,1,0
4,16.147578242195173,1.0543553883755188,14.52557569272854,970.457,70.0,1649.7768999999998,1,0
3,15.64457012195412,0.9004687925679086,19.29417893814606,944.168,30.000000000000004,1227.4184,1,0
3,12.391729632101908,1.0647128108730792,10.931178092992283,940.862,70.0,1599.4653999999998,1,0
4,14.886352104935204,0.9650341363603814,15.984642774069291,943.165,89.99999999999999,1792.0134999999998,1,0
2,15.982668036640328,0.9455173248943772,17.877644513397975,959.772,89.99999999999999,1823.5668,1,0
2,14.141929911483697,0.9742989360367472,14.8978714981722,946.993,70.0,1609.8881,1,0
5,15.007471328127604,0.9724069824590338,15.8712592224607,940.881,70.0,1599.4977,1,0
3,15.613453626754849,0.8927975571304284,19.588130609675787,942.565,30.000000000000004,1225.3345000000002,1,0
4,15.921384138175435,0.8576741416851771,21.643933335815227,934.85,89.99999999999999,1776.215,1,0
3,17.351269550541694,1.0099279455674908,17.01180818558212,788.276,89.99999999999999,1497.7243999999998,0,1
5,16.80710850503666,0.9221133393953111,19.76625503646405,723.314,89.99999999999999,1374.2966,0,1
2,17.384503007978417,0.9895888669001436,17.752220270895513,980.721,70.0,1667.2257,1,0
3,17.099392186926394,0.9090920106230715,20.69021440609,959.6,19.999999999999996,1151.52,1,0
4,16.035581931225394,0.9167298048866204,19.08103913249412,945.986,89.99999999999999,1797.3734,1,0
4,15.40380960757122,1.068047701771172,13.503515348080294,783.856,89.99999999999999,1489.3264,0,1
